app_id,GOOD,BAD,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,target,income_to_age_ratio,employment_ratio,age_group,income_group
-183.0,,,29-Apr-20,0.0,1,20.0,1.0,2,,,23.0,1.0,,,,,,0.21843369,45.859375,,0.0,0.0,2,-1.0,1,0.0,0.3333333333333333,18-25,very_low
157.0,1.0,0.0,29-Apr-20,0.0,14,24.0,1.0,1,,,,,,,,,,0.0,44.265625,,0.0,,4,-1.0,2,0.0,0.14285714285714285,18-25,very_low
158.0,1.0,0.0,29-Apr-20,0.0,14,18.0,,1,,,39.0,1.0,,19.0,,24.0,,0.053124871,74.8125,,0.0,0.0,2,-1.0,2,0.0,,18-25,very_low
-169.0,,,29-Apr-20,0.0,14,20.0,0.0,1,,,13.0,2.0,0.0,12.0,2.0,24.0,,0.134957249,68.65625,1.0,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
194.0,1.0,0.0,29-Apr-20,0.0,3,18.0,0.0,1,,,7.0,1.0,,23.0,,76.0,,0.106758389,67.328125,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
-198.0,,,30-Apr-20,660.0,1,25.0,,1,,,18.0,,,,,3.0,,0.014480763,77.171875,,0.0,,4,-1.0,1,25.384615384615383,,18-25,very_low
213.0,1.0,0.0,30-Apr-20,0.0,3,20.0,2.0,1,1.0,6000.0,6.0,2.0,30.0,14.0,2.0,29.0,,0.12147477,64.234375,2.0,1.0,1950.0,2,0.0,2,0.0,0.6666666666666666,18-25,very_low
-203.0,,,30-Apr-20,0.0,13,21.0,1.0,1,,,,,,2.0,2.0,2.0,,0.110603439,47.3046875,,0.0,,4,-1.0,1,0.0,0.25,18-25,very_low
-216.0,,,30-Apr-20,1.0,4,40.0,2.0,0,,18300.0,11.0,2.0,0.0,,4.0,,7006.0,0.010960884,35.7421875,,0.0,0.0,2,4.0,1,0.024390243902439025,0.08695652173913043,36-45,very_low
208.0,1.0,0.0,30-Apr-20,0.0,3,18.0,0.0,1,,150.0,7.0,1.0,,1.0,1.0,11.0,1.0,0.0,53.1015625,,0.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
-222.0,,,30-Apr-20,500.0,14,21.0,,1,,350.0,25.0,3.0,0.0,17.0,,13.0,0.0,0.102890059,70.140625,1.0,3.0,1034.0,2,-1.0,1,22.727272727272727,,18-25,very_low
-215.0,,,30-Apr-20,700.0,14,19.0,0.0,1,,500.0,9.0,4.0,254.0,,0.0,,681.0,0.319299262,64.84375,1.0,1.0,0.0,0,2.0,1,35.0,0.0,18-25,very_low
-218.0,,,30-Apr-20,0.0,14,20.0,,3,,,,,,,,8.0,,0.074684916,21.703125,,0.0,,4,-1.0,1,0.0,,18-25,very_low
210.0,1.0,0.0,30-Apr-20,0.0,3,20.0,1.0,2,,,,,,,,,,0.220615609,37.4609375,,0.0,,4,-1.0,2,0.0,0.3333333333333333,18-25,very_low
-201.0,,,30-Apr-20,640.0,3,29.0,0.0,2,,,26.0,1.0,,,,,,0.053808566,47.21875,,0.0,0.0,2,-1.0,1,21.333333333333332,0.0,26-35,very_low
-223.0,,,30-Apr-20,0.0,1,23.0,0.0,1,,1850.0,14.0,2.0,30.0,24.0,4.0,49.0,992.0,0.0,59.1015625,1.0,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
219.0,1.0,0.0,30-Apr-20,1.0,4,23.0,,3,,,,,,,,,,0.0,28.2265625,,0.0,,4,-1.0,2,0.041666666666666664,,18-25,very_low
-199.0,,,30-Apr-20,1.0,12,22.0,4.0,2,,,58.0,1.0,,8.0,4.0,31.0,,0.0,63.5546875,1.0,1.0,827.0,2,3.0,1,0.043478260869565216,0.8,18-25,very_low
212.0,1.0,0.0,30-Apr-20,300.0,10,21.0,,2,,,,,,,,,,0.008786049,47.2421875,,0.0,,4,-1.0,2,13.636363636363637,,18-25,very_low
217.0,1.0,0.0,30-Apr-20,1.0,14,23.0,,2,,,,,,,,,,0.312628728,51.4375,,0.0,,4,-1.0,2,0.041666666666666664,,18-25,very_low
200.0,1.0,0.0,30-Apr-20,0.0,1,23.0,4.0,1,,950.0,32.0,4.0,0.0,13.0,6.0,12.0,61.0,0.105387383,47.828125,1.0,2.0,0.0,2,1.0,2,0.0,0.6666666666666666,18-25,very_low
211.0,1.0,0.0,30-Apr-20,260.0,14,19.0,,2,1.0,,5.0,,,,,,,0.046002705,46.8984375,1.0,0.0,,4,2.0,2,13.0,,18-25,very_low
197.0,1.0,0.0,30-Apr-20,0.0,10,25.0,,1,,,65.0,1.0,,27.0,7.0,6.0,,0.061730411,91.125,,0.0,0.0,2,-1.0,2,0.0,,18-25,very_low
274.0,1.0,0.0,4-May-20,0.0,2,30.0,,2,,,11.0,1.0,,,,,,0.134553402,74.3125,1.0,0.0,0.0,2,1.0,2,0.0,,26-35,very_low
-299.0,,,5-May-20,700.0,2,23.0,,2,,,9.0,1.0,,,,,,0.226310199,58.9453125,,0.0,0.0,2,-1.0,1,29.166666666666668,,18-25,very_low
-319.0,,,5-May-20,0.0,14,17.0,0.0,3,,,,,,,,4.0,,0.052284813,40.8515625,,0.0,,4,-1.0,1,0.0,,18-25,very_low
309.0,0.0,1.0,5-May-20,0.0,14,30.0,0.0,2,,,,,,,,,,0.339156392,38.8125,,0.0,,4,-1.0,0,0.0,0.0,26-35,very_low
301.0,1.0,0.0,5-May-20,0.0,8,19.0,1.0,1,,500.0,9.0,3.0,30.0,23.0,2.0,10.0,,0.0,57.390625,1.0,1.0,0.0,2,4.0,2,0.0,0.5,18-25,very_low
-313.0,,,5-May-20,0.0,14,21.0,,1,,500.0,27.0,1.0,,7.0,4.0,33.0,155.0,0.033790593,53.8125,1.0,1.0,1220.0,2,-1.0,1,0.0,,18-25,very_low
-306.0,,,5-May-20,0.0,7,24.0,0.0,1,,,13.0,3.0,689.0,19.0,6.0,23.0,,0.1391639,61.0703125,3.0,0.0,0.0,2,1.0,1,0.0,0.0,18-25,very_low
311.0,1.0,0.0,5-May-20,0.0,6,17.0,0.0,1,,,,,,6.0,0.0,12.0,,0.037961512,64.875,,0.0,,4,-1.0,2,0.0,,18-25,very_low
-305.0,,,5-May-20,1200.0,13,23.0,2.0,1,,800.0,9.0,4.0,46.0,25.0,5.0,81.0,776.0,0.141035143,72.546875,1.0,2.0,1.0,2,3.0,1,50.0,0.3333333333333333,18-25,very_low
294.0,1.0,0.0,5-May-20,0.0,14,19.0,1.0,1,,250.0,12.0,1.0,1.0,22.0,1.0,10.0,,0.027951845,84.625,1.0,1.0,2.0,2,-1.0,2,0.0,0.5,18-25,very_low
298.0,0.0,1.0,5-May-20,500.0,2,21.0,,2,1.0,,3.0,1.0,,,,,,0.630513039,71.734375,,0.0,0.0,2,-1.0,0,22.727272727272727,,18-25,very_low
-290.0,,,5-May-20,680.0,4,27.0,0.0,0,1.0,,2.0,2.0,0.0,,7.0,,,0.425858148,49.2734375,1.0,1.0,15.0,2,4.0,1,24.285714285714285,0.0,26-35,very_low
289.0,1.0,0.0,5-May-20,1.0,14,19.0,2.0,2,,,,,,,,,,0.120750077,67.140625,,0.0,,4,-1.0,2,0.05,1.0,18-25,very_low
-310.0,,,5-May-20,0.0,6,18.0,1.0,1,1.0,6600.0,4.0,2.0,130.0,,10.0,,0.0,0.01602155,78.296875,2.0,1.0,0.0,2,2.0,1,0.0,1.0,18-25,very_low
308.0,1.0,0.0,5-May-20,0.0,12,23.0,5.0,2,,100.0,13.0,2.0,0.0,,3.0,,,0.0,35.234375,1.0,2.0,684.0,2,-1.0,2,0.0,0.8333333333333334,18-25,very_low
283.0,1.0,0.0,5-May-20,1.0,11,26.0,,1,1.0,3200.0,6.0,3.0,0.0,,9.0,5.0,1735.0,0.049869619,56.9296875,1.0,2.0,960.0,2,1.0,2,0.037037037037037035,,26-35,very_low
-317.0,,,5-May-20,1.0,4,20.0,0.0,1,1.0,2450.0,2.0,,1.0,26.0,3.0,22.0,,0.186374583,55.5625,1.0,0.0,,4,1.0,1,0.047619047619047616,0.0,18-25,very_low
315.0,1.0,0.0,5-May-20,1.0,14,19.0,0.0,1,1.0,,5.0,2.0,89.0,12.0,2.0,16.0,,0.095434585,75.90625,,0.0,0.0,2,-1.0,2,0.05,0.0,18-25,very_low
304.0,1.0,0.0,5-May-20,0.0,6,18.0,0.0,1,1.0,,2.0,,25.0,,0.0,,,0.068286994,24.45703125,1.0,0.0,,4,0.0,2,0.0,0.0,18-25,very_low
291.0,0.0,1.0,5-May-20,0.0,1,20.0,2.0,2,,,,,,,,,,0.063838421,79.234375,,0.0,,4,-1.0,0,0.0,0.6666666666666666,18-25,very_low
307.0,1.0,0.0,5-May-20,2.0,1,21.0,1.0,1,,,44.0,1.0,,,2.0,,,0.091614693,37.7890625,,0.0,0.0,2,-1.0,2,0.09090909090909091,0.25,18-25,very_low
286.0,1.0,0.0,5-May-20,0.0,2,18.0,,1,,,53.0,1.0,,9.0,0.0,13.0,,0.423238548,31.06640625,,0.0,0.0,2,-1.0,2,0.0,,18-25,very_low
-303.0,,,5-May-20,300.0,11,33.0,0.0,2,,,34.0,1.0,,,,,,0.002715771,23.74609375,1.0,0.0,0.0,2,1.0,1,8.823529411764707,0.0,26-35,very_low
295.0,1.0,0.0,5-May-20,400.0,0,44.0,,2,,2100.0,28.0,,0.0,,,,1210.0,0.108848334,48.375,,0.0,,4,-1.0,2,8.88888888888889,,36-45,very_low
-296.0,,,5-May-20,1.0,11,27.0,3.0,3,,2250.0,70.0,2.0,,,0.0,,713.0,0.442131891,57.125,1.0,1.0,1819.0,2,4.0,1,0.03571428571428571,0.3,26-35,very_low
-282.0,,,5-May-20,1.0,1,33.0,0.0,2,1.0,,3.0,1.0,160.0,,0.0,,,0.082145614,48.53125,2.0,0.0,0.0,2,0.0,1,0.029411764705882353,0.0,26-35,very_low
343.0,0.0,1.0,6-May-20,0.0,3,18.0,0.0,1,,,,,,,,9.0,,0.0,34.203125,,0.0,,4,-1.0,0,0.0,0.0,18-25,very_low
-346.0,,,6-May-20,10.0,14,17.0,,1,,,,,,10.0,,15.0,,0.079748106,66.328125,,0.0,,4,-1.0,1,0.5555555555555556,,18-25,very_low
-323.0,,,6-May-20,0.0,14,17.0,,1,1.0,150.0,1.0,,,3.0,,23.0,,0.075774368,80.609375,,0.0,,4,-1.0,1,0.0,,18-25,very_low
-337.0,,,6-May-20,0.0,3,19.0,0.0,1,,100.0,18.0,1.0,,11.0,1.0,23.0,,0.0,60.671875,1.0,1.0,121.0,2,3.0,1,0.0,0.0,18-25,very_low
-330.0,,,6-May-20,1.0,13,22.0,0.0,1,,,7.0,1.0,90.0,0.0,0.0,,,0.271330017,57.5390625,,0.0,0.0,2,-1.0,1,0.043478260869565216,0.0,18-25,very_low
-324.0,,,6-May-20,0.0,1,19.0,0.0,1,,,31.0,1.0,,21.0,0.0,10.0,,0.0,20.328125,1.0,1.0,14.0,2,-1.0,1,0.0,0.0,18-25,very_low
345.0,1.0,0.0,6-May-20,1.0,1,21.0,,1,,,13.0,,1.0,3.0,,13.0,,0.094981908,34.2265625,,0.0,,4,-1.0,2,0.045454545454545456,,18-25,very_low
-360.0,,,6-May-20,0.0,14,23.0,0.0,2,3.0,250.0,2.0,2.0,185.0,,0.0,,62.0,0.030386195,45.0,5.0,0.0,,1,0.0,1,0.0,0.0,18-25,very_low
-320.0,,,6-May-20,0.0,14,43.0,,0,,5150.0,34.0,1.0,,,5.0,,154.0,0.01157138,90.078125,2.0,0.0,0.0,2,2.0,1,0.0,,36-45,very_low
341.0,1.0,0.0,6-May-20,1.0,14,21.0,,1,,,,,,21.0,,13.0,,0.262221587,33.2578125,,0.0,,4,-1.0,2,0.045454545454545456,,18-25,very_low
-338.0,,,6-May-20,0.0,2,22.0,2.0,3,,,35.0,1.0,,,4.0,20.0,,0.176537496,57.9453125,,0.0,0.0,2,-1.0,1,0.0,0.4,18-25,very_low
-342.0,,,6-May-20,0.0,13,29.0,1.0,2,,,57.0,1.0,,,,,,0.0,26.1875,1.0,0.0,0.0,2,1.0,1,0.0,0.08333333333333333,26-35,very_low
-358.0,,,6-May-20,1.0,14,17.0,1.0,1,,,,,,0.0,,,,0.0,21.37109375,,0.0,,4,-1.0,1,0.05555555555555555,,18-25,very_low
350.0,1.0,0.0,6-May-20,800.0,2,45.0,,2,,250.0,18.0,2.0,40.0,,6.0,,465.0,0.266229864,38.671875,,0.0,,4,-1.0,2,17.391304347826086,,36-45,very_low
333.0,1.0,0.0,6-May-20,11.0,4,18.0,1.0,1,,,15.0,2.0,,,,1.0,,0.350622478,55.28125,1.0,1.0,0.0,2,2.0,2,0.5789473684210527,1.0,18-25,very_low
-354.0,,,6-May-20,0.0,13,29.0,0.0,1,1.0,,6.0,3.0,14.0,,4.0,,,0.160335346,59.8125,2.0,0.0,,4,2.0,1,0.0,0.0,26-35,very_low
-353.0,,,6-May-20,0.0,4,20.0,0.0,1,,,10.0,,439.0,3.0,1.0,,,0.118397041,20.76171875,1.0,0.0,,4,0.0,1,0.0,0.0,18-25,very_low
-325.0,,,6-May-20,480.0,3,21.0,3.0,1,,950.0,30.0,1.0,,22.0,4.0,18.0,,0.042853972,70.65625,1.0,1.0,614.0,2,1.0,1,21.818181818181817,0.75,18-25,very_low
-357.0,,,6-May-20,1580.0,14,42.0,1.0,2,,,,,,,,,,0.0,53.75,1.0,0.0,,4,1.0,1,36.74418604651163,0.04,36-45,very_low
-348.0,,,6-May-20,0.0,11,22.0,1.0,2,1.0,1350.0,2.0,2.0,,,,,,0.298678624,26.51171875,1.0,1.0,,0,4.0,1,0.0,0.2,18-25,very_low
349.0,1.0,0.0,6-May-20,0.0,1,19.0,1.0,1,,100.0,15.0,1.0,,0.0,0.0,3.0,,0.0,80.546875,,0.0,0.0,2,-1.0,2,0.0,0.5,18-25,very_low
322.0,0.0,1.0,6-May-20,0.0,2,18.0,1.0,1,,,,,,4.0,,5.0,,0.0,,1.0,0.0,,4,0.0,0,0.0,1.0,18-25,very_low
344.0,0.0,1.0,6-May-20,0.0,14,20.0,1.0,1,1.0,,5.0,1.0,0.0,1.0,,6.0,,0.047101932,57.4609375,,0.0,0.0,2,-1.0,0,0.0,0.3333333333333333,18-25,very_low
352.0,0.0,1.0,6-May-20,320.0,13,20.0,1.0,1,1.0,1100.0,5.0,2.0,0.0,6.0,3.0,12.0,,0.06029933,78.640625,2.0,1.0,0.0,2,2.0,0,15.238095238095237,0.3333333333333333,18-25,very_low
321.0,1.0,0.0,6-May-20,1540.0,0,38.0,0.0,2,,,,,,,,,,0.089791245,51.609375,,0.0,,4,-1.0,2,39.48717948717949,0.0,36-45,very_low
329.0,0.0,1.0,6-May-20,0.0,14,18.0,,1,,,28.0,1.0,,,,,,0.076987326,31.10546875,,0.0,0.0,2,-1.0,0,0.0,,18-25,very_low
-331.0,,,6-May-20,0.0,14,17.0,1.0,1,,,,,,5.0,,13.0,,0.234958622,83.9375,,0.0,,4,-1.0,1,0.0,,18-25,very_low
339.0,1.0,0.0,6-May-20,0.0,5,18.0,0.0,1,,,,,,,,,,0.386072545,57.9296875,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
327.0,1.0,0.0,6-May-20,0.0,14,16.0,0.0,1,,,,,,11.0,,16.0,,0.056337707,27.62109375,,0.0,,4,-1.0,2,0.0,-0.0,18-25,very_low
-359.0,,,6-May-20,0.0,13,31.0,1.0,2,2.0,,3.0,3.0,0.0,,1.0,1.0,,0.140711989,56.1953125,,0.0,0.0,2,-1.0,1,0.0,0.07142857142857142,26-35,very_low
-326.0,,,6-May-20,0.0,11,22.0,5.0,1,,7500.0,11.0,4.0,20.0,,,,6076.0,0.025382596,77.4375,1.0,4.0,2507.0,1,-1.0,1,0.0,1.0,18-25,very_low
-335.0,,,6-May-20,1.0,7,25.0,1.0,0,1.0,,4.0,,0.0,,,,,0.048656508,75.234375,,0.0,,4,3.0,1,0.038461538461538464,0.125,18-25,very_low
-363.0,,,7-May-20,0.0,8,38.0,1.0,2,,50.0,31.0,2.0,0.0,,7.0,,,0.47430609,54.1640625,2.0,0.0,0.0,2,1.0,1,0.0,0.047619047619047616,36-45,very_low
382.0,1.0,0.0,7-May-20,0.0,11,20.0,,1,1.0,500.0,3.0,1.0,,12.0,,9.0,,0.0,67.9375,,0.0,0.0,2,-1.0,2,0.0,,18-25,very_low
374.0,1.0,0.0,7-May-20,0.0,14,23.0,,2,,,,,,,,,,0.111626403,77.203125,,0.0,,4,-1.0,2,0.0,,18-25,very_low
383.0,0.0,1.0,7-May-20,0.0,14,21.0,2.0,1,,,19.0,2.0,,4.0,,1.0,,0.0,43.1171875,1.0,1.0,1107.0,2,3.0,0,0.0,0.5,18-25,very_low
-366.0,,,7-May-20,1.0,3,23.0,2.0,2,,,28.0,1.0,,,,,,0.127376329,54.0390625,,0.0,0.0,2,-1.0,1,0.041666666666666664,0.3333333333333333,18-25,very_low
376.0,1.0,0.0,7-May-20,0.0,12,20.0,2.0,3,,,6.0,,0.0,10.0,1.0,6.0,,0.552401662,55.8203125,,0.0,,4,-1.0,2,0.0,0.6666666666666666,18-25,very_low
378.0,1.0,0.0,7-May-20,1.0,6,20.0,1.0,2,,500.0,12.0,1.0,0.0,,,,,0.201479747,67.796875,1.0,1.0,360.0,2,-1.0,2,0.047619047619047616,0.3333333333333333,18-25,very_low
361.0,1.0,0.0,7-May-20,480.0,14,23.0,5.0,1,,200.0,14.0,2.0,25.0,14.0,5.0,12.0,,0.0,81.0,1.0,2.0,72.0,2,-1.0,2,20.0,0.8333333333333334,18-25,very_low
377.0,0.0,1.0,7-May-20,1.0,11,21.0,0.0,1,,,19.0,,,22.0,1.0,2.0,,0.0,39.203125,,0.0,,4,-1.0,0,0.045454545454545456,0.0,18-25,very_low
368.0,0.0,1.0,7-May-20,1.0,1,23.0,,2,,,,,,,,,,0.0,,,0.0,,3,-1.0,0,0.041666666666666664,,18-25,very_low
380.0,1.0,0.0,7-May-20,0.0,0,24.0,,2,,,,,,,,,,0.044896133,17.66015625,,0.0,,4,-1.0,2,0.0,,18-25,very_low
-367.0,,,7-May-20,0.0,11,20.0,0.0,1,1.0,100.0,4.0,1.0,,24.0,4.0,57.0,,0.448951673,41.203125,3.0,0.0,0.0,2,1.0,1,0.0,0.0,18-25,very_low
-421.0,,,10-May-20,0.0,6,20.0,1.0,1,,,,,,,,6.0,,0.0,61.78125,,0.0,,4,-1.0,1,0.0,0.3333333333333333,18-25,very_low
-384.0,,,10-May-20,0.0,13,38.0,0.0,0,3.0,4500.0,6.0,3.0,45.0,,6.0,,3751.0,0.058153417,64.25,2.0,1.0,0.0,2,0.0,1,0.0,0.0,36-45,very_low
-425.0,,,10-May-20,0.0,12,22.0,2.0,2,1.0,,2.0,1.0,19.0,,,,,0.181847177,48.6875,1.0,0.0,0.0,2,0.0,1,0.0,0.4,18-25,very_low
-435.0,,,10-May-20,0.0,4,23.0,1.0,3,,950.0,31.0,1.0,,,,,,0.0,,,0.0,0.0,2,-1.0,1,0.0,0.16666666666666666,18-25,very_low
-413.0,,,10-May-20,500.0,1,17.0,,1,,,,,,1.0,,5.0,,0.271618326,72.40625,,0.0,,4,-1.0,1,27.77777777777778,,18-25,very_low
418.0,1.0,0.0,10-May-20,10.0,6,19.0,,1,,500.0,10.0,1.0,,13.0,0.0,38.0,,0.381779423,64.03125,,0.0,0.0,2,-1.0,2,0.5,,18-25,very_low
-432.0,,,10-May-20,0.0,4,50.0,1.0,2,,4600.0,12.0,1.0,1.0,,6.0,,1.0,0.273762083,35.7734375,1.0,0.0,0.0,2,1.0,1,0.0,0.030303030303030304,46-55,very_low
427.0,0.0,1.0,10-May-20,0.0,14,18.0,1.0,1,,,28.0,1.0,,7.0,,8.0,,0.019041933,48.09375,,0.0,0.0,2,-1.0,0,0.0,1.0,18-25,very_low
419.0,1.0,0.0,10-May-20,0.0,3,21.0,3.0,1,,300.0,15.0,2.0,,2.0,2.0,11.0,,0.035077765,91.84375,1.0,1.0,0.0,2,-1.0,2,0.0,0.75,18-25,very_low
409.0,1.0,0.0,10-May-20,1.0,2,23.0,1.0,2,,2100.0,23.0,,,,,,,0.598415086,13.0625,,0.0,,4,-1.0,2,0.041666666666666664,0.16666666666666666,18-25,very_low
-393.0,,,10-May-20,0.0,2,20.0,1.0,2,,,9.0,1.0,,,,,,0.195749089,40.640625,1.0,0.0,0.0,2,0.0,1,0.0,0.3333333333333333,18-25,very_low
385.0,1.0,0.0,10-May-20,1.0,14,21.0,,1,,,19.0,1.0,,5.0,2.0,8.0,,0.05221588,64.203125,1.0,0.0,,4,0.0,2,0.045454545454545456,,18-25,very_low
405.0,0.0,1.0,10-May-20,1.0,14,23.0,,2,,,,,,,,,,0.272819179,58.6875,,0.0,,4,-1.0,0,0.041666666666666664,,18-25,very_low
428.0,0.0,1.0,10-May-20,380.0,1,18.0,0.0,1,,,,,,,15.0,15.0,,0.064337296,50.8828125,,0.0,,4,-1.0,0,20.0,0.0,18-25,very_low
424.0,1.0,0.0,10-May-20,1.0,12,44.0,6.0,1,,4700.0,75.0,,,,0.0,,311.0,0.0,56.40625,,0.0,,4,-1.0,2,0.022222222222222223,0.2222222222222222,36-45,very_low
-464.0,,,11-May-20,0.0,3,18.0,0.0,1,,,,,,23.0,0.0,42.0,,0.0,90.15625,1.0,0.0,,4,0.0,1,0.0,0.0,18-25,very_low
-462.0,,,11-May-20,0.0,1,17.0,0.0,1,,,,,,6.0,,23.0,,0.041487517,57.7578125,,0.0,,4,-1.0,1,0.0,,18-25,very_low
446.0,0.0,1.0,11-May-20,0.0,1,18.0,0.0,1,,,,,,12.0,0.0,15.0,,0.219254388,49.953125,,0.0,,4,-1.0,0,0.0,0.0,18-25,very_low
-438.0,,,11-May-20,1200.0,14,23.0,3.0,0,,2250.0,7.0,1.0,0.0,,0.0,,,0.149812824,29.27734375,2.0,1.0,997.0,2,0.0,1,50.0,0.5,18-25,very_low
-453.0,,,11-May-20,0.0,8,22.0,0.0,2,,,,,,,,,,0.112505946,30.9140625,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-460.0,,,11-May-20,1520.0,12,23.0,5.0,2,1.0,1900.0,2.0,2.0,0.0,,,,526.0,0.406422121,67.84375,1.0,2.0,708.0,2,1.0,1,63.333333333333336,0.8333333333333334,18-25,very_low
-441.0,,,11-May-20,0.0,1,19.0,0.0,1,,,,,,2.0,,5.0,,0.056590108,56.546875,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
447.0,0.0,1.0,11-May-20,0.0,12,20.0,2.0,1,,1450.0,11.0,1.0,,19.0,0.0,26.0,,0.0,51.5,1.0,1.0,1454.0,2,1.0,0,0.0,0.6666666666666666,18-25,very_low
452.0,1.0,0.0,11-May-20,0.0,1,21.0,2.0,1,,150.0,15.0,,0.0,13.0,2.0,31.0,,0.0,84.90625,1.0,0.0,,4,1.0,2,0.0,0.5,18-25,very_low
457.0,0.0,1.0,11-May-20,0.0,14,22.0,,2,,,,,,,,,,0.465481587,45.7265625,,0.0,,4,-1.0,0,0.0,,18-25,very_low
450.0,1.0,0.0,11-May-20,0.0,14,19.0,0.0,1,,,18.0,1.0,,12.0,,26.0,,0.063488544,78.40625,1.0,0.0,0.0,2,1.0,2,0.0,0.0,18-25,very_low
439.0,1.0,0.0,11-May-20,400.0,2,20.0,,3,,,6.0,,0.0,,,,,0.095566617,61.421875,,0.0,,4,-1.0,2,19.047619047619047,,18-25,very_low
456.0,1.0,0.0,11-May-20,0.0,13,18.0,,1,,,,,,14.0,1.0,12.0,,0.0,67.28125,,0.0,,4,-1.0,2,0.0,,18-25,very_low
-463.0,,,11-May-20,0.0,10,19.0,1.0,1,,,7.0,2.0,,12.0,0.0,8.0,,0.055188198,25.0,2.0,2.0,506.0,2,0.0,1,0.0,0.5,18-25,very_low
448.0,1.0,0.0,11-May-20,1.0,14,18.0,0.0,1,1.0,1050.0,5.0,1.0,50.0,18.0,1.0,37.0,1085.0,0.073128835,65.671875,1.0,0.0,0.0,2,2.0,2,0.05263157894736842,0.0,18-25,very_low
449.0,0.0,1.0,11-May-20,0.0,1,22.0,3.0,3,,,14.0,1.0,1.0,,,,,0.18600686,51.53125,,0.0,,4,-1.0,0,0.0,0.6,18-25,very_low
-458.0,,,11-May-20,0.0,12,31.0,2.0,2,,5450.0,13.0,1.0,22.0,0.0,3.0,9.0,1707.0,0.0,46.546875,,0.0,,4,-1.0,1,0.0,0.14285714285714285,26-35,very_low
-436.0,,,11-May-20,0.0,13,29.0,3.0,3,,,62.0,1.0,,9.0,,3.0,,0.118086936,78.265625,,0.0,,4,-1.0,1,0.0,0.25,26-35,very_low
461.0,0.0,1.0,11-May-20,0.0,2,20.0,0.0,1,,150.0,6.0,1.0,0.0,18.0,,17.0,155.0,0.120406122,59.1875,,0.0,0.0,2,4.0,0,0.0,0.0,18-25,very_low
-442.0,,,11-May-20,0.0,2,20.0,0.0,1,,,20.0,,1.0,7.0,2.0,10.0,,0.105613995,41.0078125,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
482.0,1.0,0.0,12-May-20,0.0,11,24.0,3.0,1,,950.0,12.0,2.0,25.0,,,,,0.0,,1.0,1.0,0.0,2,-1.0,2,0.0,0.42857142857142855,18-25,very_low
-472.0,,,12-May-20,0.0,14,19.0,,2,,,,,,,,,,0.00209957,24.90625,,0.0,,4,-1.0,1,0.0,,18-25,very_low
-488.0,,,12-May-20,0.0,4,24.0,0.0,1,,,25.0,,158.0,,,,,0.083414693,45.8515625,2.0,0.0,,4,0.0,1,0.0,0.0,18-25,very_low
-475.0,,,12-May-20,500.0,14,25.0,,2,1.0,,2.0,1.0,,,,,,0.177843202,56.2421875,1.0,0.0,0.0,2,1.0,1,19.23076923076923,,18-25,very_low
484.0,0.0,1.0,12-May-20,1.0,10,18.0,,2,,,,,,,,1.0,,0.206510292,28.8984375,1.0,0.0,,4,1.0,0,0.05263157894736842,,18-25,very_low
477.0,0.0,1.0,12-May-20,0.0,6,23.0,2.0,1,,,34.0,,,3.0,3.0,8.0,,0.0,42.8984375,1.0,0.0,,4,0.0,0,0.0,0.3333333333333333,18-25,very_low
481.0,1.0,0.0,12-May-20,0.0,2,28.0,2.0,1,2.0,1800.0,2.0,3.0,0.0,,,1.0,1768.0,0.30291325,87.953125,1.0,1.0,0.0,1,1.0,2,0.0,0.18181818181818182,26-35,very_low
-503.0,,,12-May-20,0.0,14,18.0,0.0,1,,,,,,25.0,0.0,5.0,,0.033809825,60.2109375,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-469.0,,,12-May-20,1.0,4,21.0,0.0,1,,1550.0,9.0,4.0,,6.0,0.0,57.0,,0.515726239,56.0078125,1.0,3.0,1783.0,2,3.0,1,0.045454545454545456,0.0,18-25,very_low
498.0,1.0,0.0,12-May-20,0.0,14,19.0,1.0,1,,,18.0,1.0,,14.0,0.0,13.0,,0.0,24.58203125,,0.0,0.0,2,-1.0,2,0.0,0.5,18-25,very_low
-500.0,,,12-May-20,0.0,2,22.0,1.0,1,,,28.0,,55.0,1.0,3.0,8.0,,0.080361688,22.20703125,1.0,0.0,,4,1.0,1,0.0,0.2,18-25,very_low
-476.0,,,12-May-20,1.0,2,18.0,0.0,1,3.0,850.0,2.0,1.0,,2.0,0.0,28.0,,0.0,11.65625,1.0,0.0,0.0,2,1.0,1,0.05263157894736842,0.0,18-25,very_low
474.0,1.0,0.0,12-May-20,100.0,14,21.0,4.0,2,,,,,,2.0,3.0,13.0,,0.0,70.203125,,0.0,,4,-1.0,2,4.545454545454546,1.0,18-25,very_low
