app_id,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,app_date.1,target
11720,2020-09-30,0,SC,19,1,R,,,13,,21,19,2,25,,0.031631364,81.1875,,0,,5,-1,,1.0
11732,2020-09-30,0,SO,19,2,P,1,,4,2,41,15,2,15,,0.0,56.3125,1,2,99,3,-1,,1.0
11718,2020-09-30,280,SA,21,4,P,,,26,2,,,,14,,0.047202982,40.546875,1,2,480,3,-1,,1.0
11733,2020-09-30,0,SK,21,1,P,1,,3,2,0,6,3,12,,0.115901823,38.046875,2,1,0,3,0,,1.0
11730,2020-09-30,1,SO,34,,,,,10,1,,4,,7,,0.429482652,73.890625,,1,0,3,-1,,1.0
11737,2020-09-30,0,SK,19,2,,,,,,,,,,,0.134363921,53.5234375,,0,,5,-1,,1.0
11735,2020-09-30,2,SK,25,,,,,,,,,,,,0.237338982,45.75,,0,,5,-1,,1.0
11723,2020-09-30,0,SD,20,1,P,,,39,1,,0,0,1,,0.150300279,58.5390625,1,1,1514,3,-1,,0.0
11745,2020-10-01,0,SO,17,,P,,,,,,24,,6,,0.009925824,32.046875,,0,,5,-1,,1.0
11746,2020-10-01,0,SO,20,2,R,,200,15,1,0,10,1,13,,0.075874776,77.875,,1,0,3,-1,,0.0
11749,2020-10-01,0,SO,19,1,P,1,100,1,,,0,0,,63,0.137357868,53.0390625,1,0,,5,1,,0.0
11748,2020-10-01,0,SL,19,1,P,1,500,4,1,,,0,,,0.110626543,29.08203125,2,1,82,3,1,,0.0
11747,2020-10-01,0,SC,18,1,R,,,,,,,,,,0.183941251,70.5,1,0,,5,1,,0.0
11785,2020-10-04,1,SO,16,,P,,,,,,8,,51,,0.318223055,66.5,,0,,5,-1,,1.0
11781,2020-10-04,0,SC,21,,P,,,46,1,,6,3,10,,0.034030866,54.203125,1,1,0,3,0,,1.0
11778,2020-10-04,1,SO,28,,R,,,,,,,,3,,0.064203909,14.81835938,,0,,5,-1,,1.0
11783,2020-10-04,1,SL,23,,,,,,,,,,,,0.0,34.2890625,,0,,5,-1,,1.0
11774,2020-10-04,60,SE,21,,R,,,,,,,,,,0.12637674,60.2734375,,0,,5,-1,,1.0
11786,2020-10-04,1,SA,22,1,,,,37,,,24,4,51,,0.0,74.46875,,0,,5,-1,,0.0
11767,2020-10-04,0,SD,18,1,P,,,43,1,,,0,14,,0.0,71.71875,1,1,0,3,0,,0.0
11788,2020-10-04,0,SF,25,1,R,,,,,,,,,,0.146809398,41.3515625,1,0,,5,1,,0.0
11779,2020-10-04,1,SO,27,4,R,,,,,,,,,,0.132442671,41.1640625,,0,,5,-1,,0.0
11805,2020-10-05,1,SO,18,,P,,,,,,,,13,,0.0,43.3046875,,0,,5,-1,,1.0
11801,2020-10-05,700,SN,19,,P,1,,6,1,0,13,1,9,,0.023401459,25.9296875,1,1,0,3,2,,1.0
11804,2020-10-05,1,SO,25,2,R,,,,,,,,,,0.142676256,35.125,,0,,5,-1,,1.0
11806,2020-10-05,0,SO,18,,P,,,,,,3,,3,,0.008159818,57.5546875,,0,,5,-1,,0.0
11800,2020-10-05,0,SO,19,1,R,,,,,,,,,,0.10900834,11.91992188,1,0,,5,1,,0.0
11802,2020-10-05,0,SA,18,1,P,,,,,,4,0,,,0.0,41.296875,,0,,5,-1,,0.0
11825,2020-10-06,0,SO,33,,P,,,65,1,,23,,25,,0.012280612,67.1875,,0,,5,-1,,1.0
11808,2020-10-06,0,SC,19,2,P,,,28,1,,4,1,14,,0.0,54.90625,1,1,0,3,1,,1.0
11826,2020-10-06,0,SM,18,1,P,,,,,,24,0,12,,0.0,49.8046875,1,0,,5,0,,1.0
11821,2020-10-06,1,SO,18,1,P,1,,2,2,0,6,,12,,0.272592622,57.7890625,1,2,0,3,1,,1.0
11819,2020-10-06,300,SA,18,1,P,,,8,1,,,,2,,0.096973529,65.59375,,1,0,3,-1,,1.0
11824,2020-10-06,400,SO,20,,P,,,,,,,,,,0.0,42.609375,,0,,5,-1,,1.0
11823,2020-10-06,1,SO,19,,P,1,,2,,50,,,,,0.034889816,44.765625,1,0,,5,1,,1.0
11822,2020-10-06,0,SO,21,,R,,,,,,,,,,0.026024394,36.65625,,0,,5,-1,,1.0
11837,2020-10-07,0,SB,20,1,P,,,33,1,,,,4,,0.0,74.828125,,1,0,3,-1,,1.0
11834,2020-10-07,1,SL,23,5,P,,,41,1,,7,,,,0.302747606,44.5234375,,1,0,3,-1,,1.0
11848,2020-10-07,0,SB,25,,R,,,12,1,,,,,,0.131047245,53.59375,,1,0,3,-1,,1.0
11850,2020-10-07,0,SH,18,1,P,,,,,,,,,,0.267047125,62.34375,,0,,5,-1,,1.0
11832,2020-10-07,660,SO,34,1,H,,,,,,,2,,,0.138488905,62.1171875,,0,,5,-1,,1.0
11851,2020-10-07,1,SM,24,2,R,1,,4,1,,,,,,0.718102096,84.578125,1,1,0,3,2,,0.0
11859,2020-10-08,1,SE,21,1,P,,,17,1,65,6,4,9,,0.0,58.90625,,1,0,3,-1,,1.0
11879,2020-10-11,500,FT,21,,P,,400,11,2,1,18,3,2,403,0.092195158,40.609375,1,2,39,3,-1,2035-01-08,1.0
11882,2020-10-11,1,SD,27,,R,,,,,,,,,,0.0,,,0,,4,-1,2035-01-08,1.0
11878,2020-10-11,0,SN,19,,P,,,,,,,,,,0.0,,,0,,4,-1,2035-01-08,1.0
11886,2020-10-11,0,SO,18,1,R,,,10,1,,3,0,15,,0.044320418,97.953125,,1,0,3,-1,2035-01-08,0.0
11888,2020-10-11,0,SA,20,2,R,,,,,,,,,,0.119218382,3.424316406,,0,,5,-1,2035-01-08,0.0
11874,2020-10-11,0,SH,21,3,R,,,,,,,,,,0.0,36.9453125,,0,,5,-1,2035-01-08,0.0
11905,2020-10-12,500,SO,19,1,P,2,,3,3,0,,,4,,0.274859969,54.6484375,3,2,432,3,0,2035-02-08,1.0
11902,2020-10-12,1680,SO,48,,,,300,10,1,,2,,2,,0.0,38.578125,1,1,0,3,0,2035-02-08,1.0
11900,2020-10-12,0,SK,18,1,P,,,17,1,,2,,27,,0.0,22.87890625,1,1,0,3,1,2035-02-08,0.0
11903,2020-10-12,860,SO,19,2,P,,,11,1,,3,,2,,0.0,35.8828125,,1,0,3,4,2035-02-08,0.0
11904,2020-10-12,1,SA,22,1,R,1,,3,,0,,0,,,0.032757763,,,0,,5,-1,2035-02-08,0.0
11909,2020-10-13,800,SF,20,,P,,,,,,22,1,4,,0.031530645,74.21875,,0,,5,-1,2035-03-08,1.0
11916,2020-10-13,500,SC,19,,R,,,,,,,,,,0.147890966,48.6484375,,0,,5,-1,2035-03-08,1.0
11921,2020-10-13,560,SE,41,1,R,,,8,2,0,,,,,0.324661214,38.140625,1,2,0,3,0,2035-03-08,0.0
11926,2020-10-14,300,SO,19,,P,,,,,,11,0,19,,0.0,42.2109375,,0,,5,-1,2035-04-08,1.0
11925,2020-10-14,0,SB,21,2,P,1,300,2,1,0,0,,6,,0.524938462,75.109375,2,1,0,3,1,2035-04-08,0.0
11933,2020-10-15,0,SE,17,1,P,,,,,,10,,12,,0.012468689,83,1,0,,5,0,2035-05-08,1.0
11934,2020-10-15,40,SC,18,,P,1,,3,1,0,,0,,,0.174096006,62.53125,1,1,0,3,1,2035-05-08,1.0
11942,2020-10-20,0,SA,18,,P,,,,,,6,,5,,0.095129844,28.50390625,,0,,5,-1,2035-10-08,1.0
11948,2020-10-20,0,SH,22,1,P,,,38,1,,,,1,,0.201013057,52.6015625,,1,0,3,-1,2035-10-08,1.0
11944,2020-10-20,400,SO,29,,R,,,,,,,,,,0.0,,,0,,4,-1,2035-10-08,1.0
11958,2020-10-21,0,SA,19,1,P,,,11,1,,2,1,14,,0.0,74.78125,,1,0,3,-1,2035-11-08,1.0
11959,2020-10-21,100,SM,23,6,P,,350,28,,0,9,,8,124,0.0,62.1640625,1,0,,5,2,2035-11-08,1.0
11956,2020-10-21,0,SO,17,,P,,,,,,,,3,,0.0,19.2421875,,0,,5,-1,2035-11-08,1.0
11955,2020-10-21,500,SO,20,,P,,,,,,,,,,0.0,,,0,,4,-1,2035-11-08,1.0
11961,2020-10-21,360,SO,20,,P,,,14,2,0,12,,18,,0.094360018,71,1,2,1024,3,-1,2035-11-08,0.0
11966,2020-10-21,0,SO,19,1,P,,200,7,1,175,,0,,,0.358504864,47.9609375,2,1,218,3,1,2035-11-08,0.0
11975,2020-10-22,600,SO,25,,R,3,250,4,3,200,,,12,,0.382055432,51.9921875,2,3,262,3,1,2035-12-08,1.0
11976,2020-10-22,0,SC,19,1,R,,,,,,,,,,0.0,,,0,,5,-1,2035-12-08,1.0
11971,2020-10-22,500,SB,21,,P,,,,,,,,,,0.0,,,0,,4,-1,2035-12-08,1.0
11968,2020-10-22,1,SA,18,,P,,,,,,,,,,0.472921692,63.7578125,,0,,5,-1,2035-12-08,1.0
11974,2020-10-22,0,SO,19,1,P,,,18,1,50,10,,15,,0.237788151,68.59375,2,1,0,2,0,2035-12-08,0.0
11996,2020-10-25,1,SO,21,,P,,,,,,14,,16,,0.00439893,48.3515625,,0,,5,-1,,1.0
11991,2020-10-25,0,SO,18,,P,,,,,,27,0,13,,0.029755174,49.84375,,0,,5,-1,,1.0
11995,2020-10-25,1,SC,19,2,R,,500,7,2,26,,0,,,0.083867452,60.8984375,1,2,219,3,1,,1.0
11987,2020-10-25,0,SF,35,,R,,,,,,,,,,0.182599368,69.953125,1,0,,5,0,,1.0
11998,2020-10-25,1,SO,20,1,P,1,2050,5,2,123,9,2,76,1858,0.013391294,52.953125,1,2,300,3,1,,0.0
11997,2020-10-25,0,SA,24,1,P,,,56,1,,19,7,13,,0.0,58.4765625,2,1,0,3,1,,0.0
12010,2020-10-26,0,SO,18,,,,,,,,,5,21,,0.0,79.1875,,0,,5,-1,,1.0
12023,2020-10-26,1000,SA,27,,R,1,,4,,56,,4,,,0.0,33.1328125,1,0,,5,1,,1.0
12016,2020-10-26,0,SB,34,,R,1,,3,,0,,,,,0.0,74.234375,1,0,,5,2,,1.0
12017,2020-10-26,300,SE,26,,R,,,,,,,,,,0.074566439,33.8359375,,0,,5,-1,,1.0
12029,2020-10-27,140,SO,18,,P,,,,,,18,,6,,0.169369731,39.953125,,0,,5,-1,,1.0
12039,2020-10-27,0,SB,23,,R,,,,,,,,,,0.031382337,68.15625,,0,,5,-1,,1.0
12041,2020-10-27,0,SM,19,1,P,1,200,1,,,19,2,41,0,0.457555306,49.34375,2,0,,5,1,,0.0
12030,2020-10-27,0,SB,27,,R,,,12,1,,0,,3,,0.176366708,65.109375,2,1,0,3,0,,0.0
12062,2020-10-28,400,SM,19,,P,1,,3,2,,10,0,19,,0.0,30.671875,1,2,0,3,2,,1.0
12067,2020-10-28,0,SO,19,,P,,,,,,20,,6,,0.0,68.3125,,0,,5,-1,,1.0
12048,2020-10-28,0,SG,19,1,P,1,150,2,1,0,27,2,2,0,0.087842109,68.796875,1,1,0,3,1,,1.0
12059,2020-10-28,2500,SK,41,,R,,,14,1,,,,,,0.104249124,67.203125,,1,0,3,-1,,1.0
12050,2020-10-28,400,SO,22,,R,,,,,,,,,,0.098628912,2.744628906,1,0,,5,2,,1.0
12061,2020-10-28,800,SO,22,4,P,2,1000,2,1,34,22,,37,867,0.0,64.015625,1,1,1725,3,1,,0.0
12053,2020-10-28,1,SO,22,4,P,,,26,1,,18,5,28,,0.320604823,62.3046875,2,0,,5,0,,0.0
12089,2020-10-31,1,SO,18,2,P,,,93,2,,21,0,36,,0.0,60.1171875,,1,0,3,-1,,1.0
12085,2020-10-31,0,SK,20,,P,,,16,1,,,2,8,,0.0,67,,1,0,3,-1,,1.0
12088,2020-10-31,0,SO,27,,R,,950,9,1,,,,,,0.0,77.984375,1,1,644,3,-1,,1.0
12094,2020-10-31,1,SK,20,,P,,,,,,,,,,0.350568921,43.9453125,1,0,,5,0,,1.0
12081,2020-10-31,0,SO,19,,R,,,,,,,,,,0.0,,,0,,4,-1,,1.0
12090,2020-10-31,1,SC,22,1,,,,20,2,,8,5,22,,0.0,71.765625,1,2,14,3,1,,0.0
12087,2020-10-31,1,SH,22,5,P,,1900,8,2,0,13,,16,,0.0,84.640625,2,1,2197,3,0,,0.0
12103,2020-10-31,0,SD,18,1,P,,150,7,1,,2,1,7,155,0.0,43.7890625,1,1,0,3,2,,0.0
12070,2020-10-31,1,SB,18,1,P,,,,,,,,,,0.069510884,40.6640625,1,0,,5,2,,0.0
12116,2020-11-01,1,SB,20,,P,1,,4,,35,8,4,7,,0.037503913,77.921875,,0,,5,-1,,1.0
12117,2020-11-01,100,SO,21,,P,,,20,,0,8,7,2,,0.0,39.578125,,0,,5,3,,1.0
12118,2020-11-01,600,SL,42,2,R,,100,10,4,,3,4,6,,0.14074635,30.15625,1,3,0,3,3,,0.0
12119,2020-11-01,0,SO,20,2,R,,300,18,1,,,0,,,0.0,73.0625,1,1,277,3,-1,,0.0
12127,2020-11-02,200,SL,20,2,P,1,1000,2,3,36,,3,,,0.274991509,74.8125,1,3,0,3,1,,1.0
12134,2020-11-02,0,SB,20,,R,1,,2,1,1,0,,,,0.104382359,79.03125,,0,,2,-1,,1.0
12136,2020-11-02,460,SE,19,,R,,,,,,,,,,0.0,,,0,,4,-1,,0.0
12126,2020-11-02,0,SC,18,1,R,,,,,,,,,,0.0,,,0,,4,-1,,0.0
12157,2020-11-03,1500,SC,33,3,R,,21200,11,6,0,,8,5,1393,0.185341781,30.9375,1,5,0,3,-1,,1.0
12143,2020-11-03,500,SO,19,,R,,,,,,,,3,,0.0,16.42578125,,0,,5,-1,,1.0
12149,2020-11-03,600,SO,22,,P,,,28,,0,16,4,2,,0.0,48.6640625,,0,,5,-1,,1.0
12165,2020-11-03,400,SO,19,,R,,,,,,,,,,0.0,52.546875,,0,,5,-1,,1.0
12144,2020-11-03,0,SB,19,1,P,,,,,,13,2,5,,0.057326058,35.9140625,1,0,,5,1,,0.0
12167,2020-11-04,0,SL,19,,P,2,950,5,1,0,,,25,,0.0,80.25,1,1,0,3,2,,1.0
12185,2020-11-04,0,SO,21,1,P,,1450,29,1,35,12,4,22,,0.246471317,62.140625,1,1,828,3,0,,1.0
12174,2020-11-04,400,SE,19,,P,,,,,,6,1,9,,0.205248539,65.859375,,0,,5,-1,,1.0
12183,2020-11-04,840,SN,48,,H,,,17,3,,,25,1,,0.856685618,50.625,1,2,0,3,-1,,1.0
12191,2020-11-04,400,SO,21,,,,,11,,,,,,,0.003708853,23.80078125,,0,,5,4,,1.0
12195,2020-11-04,120,SH,21,,R,,,9,1,,,,,,0.040908922,42.9140625,1,0,,5,1,,1.0
12175,2020-11-04,120,SO,18,,P,,,,,,13,2,49,,0.0,68.40625,,0,,5,-1,,1.0
12181,2020-11-04,1,SK,22,,,,,,,,,,,,0.0,36.234375,,0,,5,-1,,1.0
12192,2020-11-04,0,SO,34,2,R,3,1950,2,4,,,0,,341,0.0,88.40625,2,4,5912,3,0,,0.0
12188,2020-11-04,200,SO,22,,R,,,7,3,0,,0,,,0.42604336,46.453125,1,2,0,3,-1,,0.0
12190,2020-11-04,500,SB,25,,,,,29,1,,,,,,0.118760986,35.1953125,,1,0,3,-1,,0.0
12182,2020-11-04,1,SO,24,,R,2,,3,1,81,,,,,0.141003268,75.34375,2,1,0,3,1,,0.0
12186,2020-11-04,0,SO,19,1,R,,,,,,,0,,,0.0,,,0,,5,-1,,0.0
12169,2020-11-04,0,SB,18,1,R,,,,,,,,,,0.064938051,23.1640625,,0,,5,-1,,0.0
12213,2020-11-07,320,SB,21,,,,,,,,4,,26,,0.0,23.1796875,,0,,5,-1,,1.0
12199,2020-11-07,0,SD,20,2,P,,,14,1,0,17,,23,,0.205348978,47.1484375,1,0,,5,0,,1.0
12232,2020-11-07,500,SO,18,,P,,,,,,8,1,12,,0.073860692,49.7734375,,0,,5,-1,,1.0
12197,2020-11-07,1240,SO,28,,H,,4250,29,2,0,,5,,0,0.031993141,37.6796875,2,1,0,3,0,,1.0
12217,2020-11-07,0,SO,20,2,P,1,,3,2,30,0,1,,,0.106651961,45.9453125,1,2,476,3,3,,1.0
12202,2020-11-07,400,SO,20,1,P,,,19,1,,16,0,51,,0.0,76.46875,1,1,0,3,0,,1.0
12224,2020-11-07,300,SO,20,,P,,,20,1,1,,,,,0.087860141,44.0390625,,1,0,3,-1,,1.0
12234,2020-11-07,0,SC,17,1,R,,,,,,,,,,0.0,,,0,,4,-1,,1.0
12221,2020-11-07,0,SB,21,,R,,,,,,,,,,0.0,,,0,,4,-1,,1.0
12227,2020-11-07,0,SA,20,1,P,2,1450,5,3,0,,,7,466,0.381248232,83.328125,1,2,451,3,2,,0.0
12233,2020-11-07,1300,SC,25,,R,,,15,1,56,,,,,0.041103106,64.40625,,1,0,3,-1,,0.0
12236,2020-11-07,0,SO,22,,R,,,,,,,,,,0.0,55.9296875,,0,,5,-1,,0.0
12235,2020-11-07,1,SB,26,1,R,,,,,,,,,,0.0,,,0,,4,-1,,0.0
12257,2020-11-08,0,SE,19,,P,,,,,,20,1,4,,0.0,51.9453125,,0,,5,-1,,1.0
12258,2020-11-08,0,SB,18,,R,,,,,,,,,,0.085910696,36.90625,,0,,5,-1,,1.0
12259,2020-11-08,1,SM,31,1,R,,,,,,,,,,0.046058553,2.147949219,,0,,5,-1,,1.0
12245,2020-11-08,1,SO,19,,P,,,,,,,,,,0.0,,,0,,4,-1,,1.0
12243,2020-11-08,1,SO,18,,R,,,,,,,,,,0.0,,,0,,4,-1,,1.0
12239,2020-11-08,1,SO,34,,R,,,,,,,,,,0.061924912,14.734375,,0,,5,-1,,1.0
12256,2020-11-08,0,SD,18,1,P,1,,3,,30,10,1,6,,0.019408819,36.8359375,1,0,,5,1,,0.0
12255,2020-11-08,240,FT,20,,R,1,,4,1,,,,,,0.47342656,23.5390625,2,1,0,3,1,,0.0
12250,2020-11-08,0,SH,26,2,,,,,,,,,,,0.0,,,0,,4,-1,,0.0
12247,2020-11-08,0,SO,20,1,R,,,,,,,,,,0.0,,,0,,4,-1,,0.0
12274,2020-11-09,0,SB,19,,R,,,,,,,,,,0.345949955,42.3359375,,0,,5,-1,,1.0
12270,2020-11-09,1,SO,27,,R,,,,,,,,,,0.285758334,30.8046875,,0,,5,-1,,1.0
12268,2020-11-09,0,SF,35,,R,,,,,,,,,,0.185196559,37.0546875,,0,,5,-1,,1.0
12272,2020-11-09,1,SM,22,5,P,,1550,8,1,0,8,5,22,124,0.0,79.296875,1,1,1065,3,3,,1.0
12265,2020-11-09,500,SC,23,6,R,,,,,,,,,,0.09345214,16.078125,1,0,,5,0,,1.0
12291,2020-11-10,360,SO,20,3,P,,550,25,3,,,23,9,0,0.0,58.671875,1,3,0,3,-1,,1.0
12298,2020-11-10,800,SN,24,3,H,2,7200,1,3,1,,3,,6262,0.043641486,,1,3,821,3,1,,1.0
12286,2020-11-10,960,SE,27,,R,,,,,,,,,,0.012967681,66.703125,1,0,,5,0,,1.0
12300,2020-11-10,0,FT,33,,,,,,,,,,,,0.0,,,0,,4,-1,,1.0
12296,2020-11-10,0,FT,26,,,,,,,,,,,,0.0,,,0,,4,-1,,1.0
12295,2020-11-10,0,SE,28,6,R,1,1250,1,1,46,2,2,2,,0.087368111,60.8671875,2,1,1218,3,1,,0.0
12301,2020-11-10,0,FT,25,,,,,,,,,,,,0.13241485,46.796875,,0,,5,-1,,0.0
12299,2020-11-10,0,FT,31,,,,,,,,,,,,0.0,,,0,,4,-1,,0.0
12312,2020-11-11,0,FT,18,,P,,,,,,18,0,81,,0.200599047,71.15625,,0,,5,-1,2035-01-09,1.0
12313,2020-11-11,0,SO,22,5,P,,,13,2,,9,6,21,,0.114102513,23.7109375,1,2,1152,3,-1,2035-01-09,1.0
12308,2020-11-11,180,SO,18,,P,,,,,,3,14,9,,0.0,85.203125,,0,,5,-1,2035-01-09,1.0
12306,2020-11-11,0,SC,19,1,P,,1150,11,1,,27,2,5,,0.0,77.328125,,1,0,3,-1,2035-01-09,1.0
12316,2020-11-11,1,SO,20,3,P,1,,2,3,45,,2,,,0.0,,1,3,0,3,-1,2035-01-09,1.0
12325,2020-11-11,0,SG,22,1,R,2,,4,2,1,,0,,,0.043502864,46.4453125,1,2,0,3,-1,2035-01-09,1.0
12305,2020-11-11,220,SO,23,,P,,,48,1,,,,,,0.227584268,55.921875,,1,0,3,-1,2035-01-09,1.0
12311,2020-11-11,0,SO,18,1,P,,,,,,0,1,,,0.0,65.359375,,0,,5,-1,2035-01-09,1.0
12309,2020-11-11,1,SF,19,1,P,,,,,,,,,,0.075929518,49.53125,,0,,5,-1,2035-01-09,1.0
12323,2020-11-11,1,SB,26,,R,,,16,1,1,,,,,0.300556442,73.328125,,1,0,3,-1,2035-01-09,0.0
12349,2020-11-14,260,SB,33,,P,,,11,1,,3,,,,0.021589698,75.640625,,1,0,3,4,2035-04-09,1.0
12354,2020-11-14,0,SO,17,,P,,,,,,,,,,0.0,,,0,,5,-1,2035-04-09,1.0
12346,2020-11-14,1,SD,22,6,R,,,,,,,,,,0.117216194,37.359375,,0,,5,-1,2035-04-09,1.0
12345,2020-11-14,0,SA,19,2,P,,950,8,1,44,,,11,,0.020028899,42.2109375,1,1,478,3,-1,2035-04-09,0.0
12353,2020-11-14,1,SE,24,,R,,,34,1,,,,,,0.0,54.3359375,,0,,5,-1,2035-04-09,0.0
12358,2020-11-14,0,SO,32,1,R,,500,13,1,62,,,,,0.174022454,85.984375,1,1,276,3,-1,2035-04-09,0.0
12336,2020-11-14,0,SE,29,1,R,,,,1,,,,,,0.007398899,40.4453125,1,0,,5,0,2035-04-09,0.0
12332,2020-11-14,0,SB,19,,R,1,,2,,,,,,,0.045696745,61.71875,1,0,,5,0,2035-04-09,0.0
12334,2020-11-14,0,SO,21,3,R,,,,,,,0,,,0.092216365,48.5,1,0,,5,0,2035-04-09,0.0
12377,2020-11-15,1,SO,19,1,P,1,,1,2,14,19,1,79,,0.140368199,89.34375,1,2,0,3,1,2035-05-09,1.0
12381,2020-11-15,320,SB,23,,P,,,15,1,,1,,15,,0.272855735,63.84375,1,1,0,3,1,2035-05-09,1.0
12375,2020-11-15,1,SC,28,,R,,,,,,0,,2,,0.184252658,50.7578125,,0,,5,-1,2035-05-09,1.0
12386,2020-11-15,0,SO,19,1,P,,,,,,,,,,0.0,,,0,,4,-1,2035-05-09,1.0
12385,2020-11-15,300,SH,23,,P,,,,,,,,,,0.164353796,29.50390625,,0,,5,-1,2035-05-09,1.0
12376,2020-11-15,60,SC,18,1,,,,53,1,,27,0,25,,0.0,81.21875,,1,0,3,-1,2035-05-09,0.0
12401,2020-11-16,120,SO,18,,P,,,,,,10,1,30,,0.0,66.453125,,0,,5,-1,2035-06-09,1.0
12395,2020-11-16,400,SE,20,,P,1,450,2,2,0,19,2,25,,0.0,48.2890625,1,1,540,3,-1,2035-06-09,1.0
12400,2020-11-16,0,SM,24,,R,,,15,1,60,,,,,0.097396425,69.65625,,1,0,3,-1,2035-06-09,1.0
12403,2020-11-16,0,SB,19,1,R,,,,,,,,,,0.018263717,29.1640625,,0,,5,-1,2035-06-09,1.0
12402,2020-11-16,1,SO,25,,R,,,,,,,,,,0.0,,,0,,4,-1,2035-06-09,1.0
12407,2020-11-16,0,SB,19,1,,1,,4,1,,29,2,21,,0.383139061,50.4765625,1,1,0,3,1,2035-06-09,0.0
12396,2020-11-16,0,FT,28,,,,,,,,,,5,,0.095499439,56.4140625,,0,,5,-1,2035-06-09,0.0
12406,2020-11-16,0,SE,19,1,R,,,,,,,,,,0.227486637,52.2734375,,0,,5,-1,2035-06-09,0.0
12393,2020-11-16,0,FT,30,,,,,,,,,,,,0.0,,,0,,4,-1,2035-06-09,0.0
12426,2020-11-17,1,SB,23,,,,,,,,10,,39,,0.160960476,78.859375,,0,,5,-1,2035-07-09,1.0
12430,2020-11-17,0,SN,21,2,P,,800,29,1,24,20,3,105,,0.003877254,93.109375,1,1,404,3,-1,2035-07-09,1.0
12420,2020-11-17,180,SO,18,,,,,50,1,,13,0,8,,0.0,90.25,,1,0,3,-1,2035-07-09,1.0
12424,2020-11-17,200,SO,23,,P,,,27,1,,,4,1,,1.53507518,71.921875,,0,,5,-1,2035-07-09,1.0
12432,2020-11-17,0,SO,23,,R,,,,,,,,,,0.0,,,0,,4,-1,2035-07-09,1.0
12428,2020-11-17,0,SB,21,2,P,,,,,,15,5,105,,0.0,62.71875,1,0,,5,1,2035-07-09,0.0
12446,2020-11-18,0,SO,19,,P,,,14,1,,12,0,28,,0.0,61.7890625,,1,0,3,-1,2035-08-09,1.0
12442,2020-11-18,760,SM,29,1,R,,,,,,,,,,0.016881817,23.234375,,0,,5,-1,2035-08-09,1.0
12443,2020-11-18,1,SO,28,,R,1,,2,1,,,,,,0.07147603,71.5,,1,0,3,-1,2035-08-09,1.0
12449,2020-11-18,1,SO,26,,R,,,,,,,,,,0.0573882,42.4453125,,0,,5,-1,2035-08-09,1.0
12441,2020-11-18,2,SO,20,,R,,,,,,,,,,0.10394277,52.265625,,0,,5,-1,2035-08-09,1.0
12436,2020-11-18,0,SE,22,3,P,,,,,,29,4,2,,0.027230101,33.3046875,1,0,,5,2,2035-08-09,0.0
12491,2020-11-21,100,SO,18,,P,,,,,,24,1,36,,0.0,55.96875,,0,,5,-1,2035-11-09,1.0
12483,2020-11-21,200,SO,21,4,P,,,26,1,40,12,3,17,,0.015507707,89.171875,1,1,698,3,-1,2035-11-09,1.0
12475,2020-11-21,0,SB,19,1,P,,,,,,21,2,10,,0.100939892,34.140625,,0,,5,-1,2035-11-09,1.0
12476,2020-11-21,0,SO,19,,P,,,7,1,,18,3,4,,0.0,94.015625,,1,0,3,3,2035-11-09,1.0
12489,2020-11-21,0,SO,19,,P,,,15,1,,,,1,,0.067798324,35.578125,1,0,,5,0,2035-11-09,1.0
12464,2020-11-21,680,SE,23,,R,1,,5,1,34,,0,1,,0.027645741,19.6328125,1,0,,1,0,2035-11-09,1.0
12480,2020-11-21,500,SB,33,,R,2,,2,1,41,,,,,0.137753366,69.90625,,1,0,3,-1,2035-11-09,1.0
12492,2020-11-21,0,SL,21,3,P,,,,,,5,3,9,,0.384666931,66.03125,,0,,5,-1,2035-11-09,0.0
12482,2020-11-21,0,SO,20,1,P,,,7,,0,1,2,5,,0.044815713,60.6171875,2,0,,5,2,2035-11-09,0.0
12504,2020-11-22,0,SE,18,1,P,,,,,,0,0,14,,0.0,49.7265625,1,0,,5,0,2035-12-09,1.0
12497,2020-11-22,2,SH,22,5,P,,,33,,39,5,3,5,,0.0,53.671875,,0,,5,-1,2035-12-09,1.0
12510,2020-11-22,0,SB,19,1,P,1,750,4,2,0,9,0,5,,0.236646695,64.5,1,2,593,3,4,2035-12-09,1.0
12507,2020-11-22,1,SK,28,,R,1,,6,3,0,,,,,0.333498036,51.609375,1,3,0,3,2,2035-12-09,1.0
12505,2020-11-22,2,SE,28,,R,,,,,,,,,,0.156153928,43.6640625,,0,,5,-1,2035-12-09,1.0
12508,2020-11-22,500,SE,22,,R,,,,,,,,,,0.309544434,38.96875,1,0,,5,0,2035-12-09,0.0
12503,2020-11-22,440,SO,18,,,,,,,,,,,,0.0,54.53125,,0,,5,-1,2035-12-09,0.0
12498,2020-11-22,0,SA,25,1,P,,,,,,,,,,0.165535664,39.15625,,0,,5,-1,2035-12-09,0.0
12536,2020-11-23,0,SM,20,2,P,1,600,1,1,94,14,4,26,,0.012903373,84.34375,1,1,0,3,1,,1.0
12534,2020-11-23,1,SO,18,1,P,,,32,1,,25,0,24,,0.0,72.09375,2,1,0,3,0,,1.0
